,title,authors
7379,Multi-Object Manipulation via Object-Centric Neural Scattering Functions,"Stephen Tian, Yancheng Cai, Hong-Xing Yu, Sergey Zakharov, Katherine Liu, Adrien Gaidon, Yunzhu Li, Jiajun Wu"
7380,The Wisdom of Crowds: Temporal Progressive Attention for Early Action Prediction,"Alexandros Stergiou, Dima Damen"
7381,Invertible Neural Skinning,"Yash Kant, Aliaksandr Siarohin, Riza Alp Guler, Menglei Chai, Jian Ren, Sergey Tulyakov, Igor Gilitschenski"
7382,Weakly Supervised Semantic Segmentation via Adversarial Learning of Classifier and Reconstructor,"Hyeokjun Kweon, Sung-Hoon Yoon, Kuk-Jin Yoon"
7383,Distilling Cross-Temporal Contexts for Continuous Sign Language Recognition,"Leming Guo, Wanli Xue, Qing Guo, Bo Liu, Kaihua Zhang, Tiantian Yuan, Shengyong Chen"
7384,Unsupervised Deep Probabilistic Approach for Partial Point Cloud Registration,"Guofeng Mei, Hao Tang, Xiaoshui Huang, Weijie Wang, Juan Liu, Jian Zhang, Luc Van Gool, Qiang Wu"
7385,Similarity Metric Learning for RGB-Infrared Group Re-Identification,"Jianghao Xiong, Jianhuang Lai"
7386,Train/Test-Time Adaptation With Retrieval,"Luca Zancato, Alessandro Achille, Tian Yu Liu, Matthew Trager, Pramuditha Perera, Stefano Soatto"
7387,ProxyFormer: Proxy Alignment Assisted Point Cloud Completion With Missing Part Sensitive Transformer,"Shanshan Li, Pan Gao, Xiaoyang Tan, Mingqiang Wei"
7388,Mod-Squad: Designing Mixtures of Experts As Modular Multi-Task Learners,"Zitian Chen, Yikang Shen, Mingyu Ding, Zhenfang Chen, Hengshuang Zhao, Erik G. Learned-Miller, Chuang Gan"
7389,Learning Customized Visual Models With Retrieval-Augmented Knowledge,"Haotian Liu, Kilho Son, Jianwei Yang, Ce Liu, Jianfeng Gao, Yong Jae Lee, Chunyuan Li"
7390,"Run, Don't Walk: Chasing Higher FLOPS for Faster Neural Networks","Jierun Chen, Shiu-hong Kao, Hao He, Weipeng Zhuo, Song Wen, Chul-Ho Lee, S.-H. Gary Chan"
7391,Learning Procedure-Aware Video Representation From Instructional Videos and Their Narrations,"Yiwu Zhong, Licheng Yu, Yang Bai, Shangwen Li, Xueting Yan, Yin Li"
7392,Co-Training 2L Submodels for Visual Recognition,"Hugo Touvron, Matthieu Cord, Maxime Oquab, Piotr Bojanowski, Jakob Verbeek, Hervé Jégou"
7393,"K-Planes: Explicit Radiance Fields in Space, Time, and Appearance","Sara Fridovich-Keil, Giacomo Meanti, Frederik Rahbæk Warburg, Benjamin Recht, Angjoo Kanazawa"
7394,Multi-Mode Online Knowledge Distillation for Self-Supervised Visual Representation Learning,"Kaiyou Song, Jin Xie, Shan Zhang, Zimeng Luo"
7395,Viewpoint Equivariance for Multi-View 3D Object Detection,"Dian Chen, Jie Li, Vitor Guizilini, Rares Andrei Ambrus, Adrien Gaidon"
7396,A Generalized Framework for Video Instance Segmentation,"Miran Heo, Sukjun Hwang, Jeongseok Hyun, Hanjung Kim, Seoung Wug Oh, Joon-Young Lee, Seon Joo Kim"
7397,On Distillation of Guided Diffusion Models,"Chenlin Meng, Robin Rombach, Ruiqi Gao, Diederik Kingma, Stefano Ermon, Jonathan Ho, Tim Salimans"
7398,Disentangled Representation Learning for Unsupervised Neural Quantization,"Haechan Noh, Sangeek Hyun, Woojin Jeong, Hanshin Lim, Jae-Pil Heo"
7399,Zero-Shot Pose Transfer for Unrigged Stylized 3D Characters,"Jiashun Wang, Xueting Li, Sifei Liu, Shalini De Mello, Orazio Gallo, Xiaolong Wang, Jan Kautz"
7400,Listening Human Behavior: 3D Human Pose Estimation With Acoustic Signals,"Yuto Shibata, Yutaka Kawashima, Mariko Isogawa, Go Irie, Akisato Kimura, Yoshimitsu Aoki"
7401,Meta-Learning With a Geometry-Adaptive Preconditioner,"Suhyun Kang, Duhun Hwang, Moonjung Eo, Taesup Kim, Wonjong Rhee"
7402,NeuralDome: A Neural Modeling Pipeline on Multi-View Human-Object Interactions,"Juze Zhang, Haimin Luo, Hongdi Yang, Xinru Xu, Qianyang Wu, Ye Shi, Jingyi Yu, Lan Xu, Jingya Wang"
7403,No One Left Behind: Improving the Worst Categories in Long-Tailed Learning,"Yingxiao Du, Jianxin Wu"
7404,Target-Referenced Reactive Grasping for Dynamic Objects,"Jirong Liu, Ruo Zhang, Hao-Shu Fang, Minghao Gou, Hongjie Fang, Chenxi Wang, Sheng Xu, Hengxu Yan, Cewu Lu"
7405,Complexity-Guided Slimmable Decoder for Efficient Deep Video Compression,"Zhihao Hu, Dong Xu"
7406,MarginMatch: Improving Semi-Supervised Learning with Pseudo-Margins,"Tiberiu Sosea, Cornelia Caragea"
7407,Beyond Appearance: A Semantic Controllable Self-Supervised Learning Framework for Human-Centric Visual Tasks,"Weihua Chen, Xianzhe Xu, Jian Jia, Hao Luo, Yaohua Wang, Fan Wang, Rong Jin, Xiuyu Sun"
7408,Neural Fourier Filter Bank,"Zhijie Wu, Yuhe Jin, Kwang Moo Yi"
7409,NeRFInvertor: High Fidelity NeRF-GAN Inversion for Single-Shot Real Image Animation,"Yu Yin, Kamran Ghasedi, HsiangTao Wu, Jiaolong Yang, Xin Tong, Yun Fu"
7410,Trace and Pace: Controllable Pedestrian Animation via Guided Trajectory Diffusion,"Davis Rempe, Zhengyi Luo, Xue Bin Peng, Ye Yuan, Kris Kitani, Karsten Kreis, Sanja Fidler, Or Litany"
7411,"Overlooked Factors in Concept-Based Explanations: Dataset Choice, Concept Learnability, and Human Capability","Vikram V. Ramaswamy, Sunnie S. Y. Kim, Ruth Fong, Olga Russakovsky"
7412,Unsupervised 3D Shape Reconstruction by Part Retrieval and Assembly,"Xianghao Xu, Paul Guerrero, Matthew Fisher, Siddhartha Chaudhuri, Daniel Ritchie"
7413,SeqTrack: Sequence to Sequence Learning for Visual Object Tracking,"Xin Chen, Houwen Peng, Dong Wang, Huchuan Lu, Han Hu"
7414,AutoLabel: CLIP-Based Framework for Open-Set Video Domain Adaptation,"Giacomo Zara, Subhankar Roy, Paolo Rota, Elisa Ricci"
7415,DINER: Depth-Aware Image-Based NEural Radiance Fields,"Malte Prinzler, Otmar Hilliges, Justus Thies"
7416,Reconstructing Signing Avatars From Video Using Linguistic Priors,"Maria-Paola Forte, Peter Kulits, Chun-Hao P. Huang, Vasileios Choutas, Dimitrios Tzionas, Katherine J. Kuchenbecker, Michael J. Black"
7417,DeepMapping2: Self-Supervised Large-Scale LiDAR Map Optimization,"Chao Chen, Xinhao Liu, Yiming Li, Li Ding, Chen Feng"
7418,DoNet: Deep De-Overlapping Network for Cytology Instance Segmentation,"Hao Jiang, Rushan Zhang, Yanning Zhou, Yumeng Wang, Hao Chen"
7419,Instant Domain Augmentation for LiDAR Semantic Segmentation,"Kwonyoung Ryu, Soonmin Hwang, Jaesik Park"
7420,A Characteristic Function-Based Method for Bottom-Up Human Pose Estimation,"Haoxuan Qu, Yujun Cai, Lin Geng Foo, Ajay Kumar, Jun Liu"
7421,SceneTrilogy: On Human Scene-Sketch and Its Complementarity With Photo and Text,"Pinaki Nath Chowdhury, Ayan Kumar Bhunia, Aneeshan Sain, Subhadeep Koley, Tao Xiang, Yi-Zhe Song"
7422,RefSR-NeRF: Towards High Fidelity and Super Resolution View Synthesis,"Xudong Huang, Wei Li, Jie Hu, Hanting Chen, Yunhe Wang"
7423,Polarimetric iToF: Measuring High-Fidelity Depth Through Scattering Media,"Daniel S. Jeon, Andréas Meuleman, Seung-Hwan Baek, Min H. Kim"
7424,Mobile User Interface Element Detection via Adaptively Prompt Tuning,"Zhangxuan Gu, Zhuoer Xu, Haoxing Chen, Jun Lan, Changhua Meng, Weiqiang Wang"
7425,Sparse Multi-Modal Graph Transformer With Shared-Context Processing for Representation Learning of Giga-Pixel Images,"Ramin Nakhli, Puria Azadi Moghadam, Haoyang Mi, Hossein Farahani, Alexander Baras, Blake Gilks, Ali Bashashati"
7426,Generating Human Motion From Textual Descriptions With Discrete Representations,"Jianrong Zhang, Yangsong Zhang, Xiaodong Cun, Yong Zhang, Hongwei Zhao, Hongtao Lu, Xi Shen, Ying Shan"
7427,Spatial-Temporal Concept Based Explanation of 3D ConvNets,"Ying Ji, Yu Wang, Jien Kato"
7428,Robust Test-Time Adaptation in Dynamic Scenarios,"Longhui Yuan, Binhui Xie, Shuang Li"
7429,Global and Local Mixture Consistency Cumulative Learning for Long-Tailed Visual Recognitions,"Fei Du, Peng Yang, Qi Jia, Fengtao Nan, Xiaoting Chen, Yun Yang"
7430,NIRVANA: Neural Implicit Representations of Videos With Adaptive Networks and Autoregressive Patch-Wise Modeling,"Shishira R. Maiya, Sharath Girish, Max Ehrlich, Hanyu Wang, Kwot Sin Lee, Patrick Poirson, Pengxiang Wu, Chen Wang, Abhinav Shrivastava"
7431,Collaboration Helps Camera Overtake LiDAR in 3D Detection,"Yue Hu, Yifan Lu, Runsheng Xu, Weidi Xie, Siheng Chen, Yanfeng Wang"
7432,ReCo: Region-Controlled Text-to-Image Generation,"Zhengyuan Yang, Jianfeng Wang, Zhe Gan, Linjie Li, Kevin Lin, Chenfei Wu, Nan Duan, Zicheng Liu, Ce Liu, Michael Zeng, Lijuan Wang"
7433,Fix the Noise: Disentangling Source Feature for Controllable Domain Translation,"Dongyeun Lee, Jae Young Lee, Doyeon Kim, Jaehyun Choi, Jaejun Yoo, Junmo Kim"
7434,Sparsely Annotated Semantic Segmentation With Adaptive Gaussian Mixtures,"Linshan Wu, Zhun Zhong, Leyuan Fang, Xingxin He, Qiang Liu, Jiayi Ma, Hao Chen"
7435,Diversity-Aware Meta Visual Prompting,"Qidong Huang, Xiaoyi Dong, Dongdong Chen, Weiming Zhang, Feifei Wang, Gang Hua, Nenghai Yu"
7436,FaceLit: Neural 3D Relightable Faces,"Anurag Ranjan, Kwang Moo Yi, Jen-Hao Rick Chang, Oncel Tuzel"
7437,Visual Programming: Compositional Visual Reasoning Without Training,"Tanmay Gupta, Aniruddha Kembhavi"
7438,Real-Time Evaluation in Online Continual Learning: A New Hope,"Yasir Ghunaim, Adel Bibi, Kumail Alhamoud, Motasem Alfarra, Hasan Abed Al Kader Hammoud, Ameya Prabhu, Philip H.S. Torr, Bernard Ghanem"
7439,BAAM: Monocular 3D Pose and Shape Reconstruction With Bi-Contextual Attention Module and Attention-Guided Modeling,"Hyo-Jun Lee, Hanul Kim, Su-Min Choi, Seong-Gyun Jeong, Yeong Jun Koh"
7440,Freestyle Layout-to-Image Synthesis,"Han Xue, Zhiwu Huang, Qianru Sun, Li Song, Wenjun Zhang"
7441,Visual Dependency Transformers: Dependency Tree Emerges From Reversed Attention,"Mingyu Ding, Yikang Shen, Lijie Fan, Zhenfang Chen, Zitian Chen, Ping Luo, Joshua B. Tenenbaum, Chuang Gan"
7442,Differentiable Architecture Search With Random Features,"Xuanyang Zhang, Yonggang Li, Xiangyu Zhang, Yongtao Wang, Jian Sun"
7443,Enhanced Stable View Synthesis,"Nishant Jain, Suryansh Kumar, Luc Van Gool"
7444,Breaching FedMD: Image Recovery via Paired-Logits Inversion Attack,"Hideaki Takahashi, Jingjing Liu, Yang Liu"
7445,Biomechanics-Guided Facial Action Unit Detection Through Force Modeling,"Zijun Cui, Chenyi Kuang, Tian Gao, Kartik Talamadupula, Qiang Ji"
7446,Equiangular Basis Vectors,"Yang Shen, Xuhao Sun, Xiu-Shen Wei"
7447,Cross-Guided Optimization of Radiance Fields With Multi-View Image Super-Resolution for High-Resolution Novel View Synthesis,"Youngho Yoon, Kuk-Jin Yoon"
7448,Unified Pose Sequence Modeling,"Lin Geng Foo, Tianjiao Li, Hossein Rahmani, Qiuhong Ke, Jun Liu"
7449,Probability-Based Global Cross-Modal Upsampling for Pansharpening,"Zeyu Zhu, Xiangyong Cao, Man Zhou, Junhao Huang, Deyu Meng"
7450,FAC: 3D Representation Learning via Foreground Aware Feature Contrast,"Kangcheng Liu, Aoran Xiao, Xiaoqin Zhang, Shijian Lu, Ling Shao"
7451,Improving Visual Representation Learning Through Perceptual Understanding,"Samyakh Tukra, Frederick Hoffman, Ken Chatfield"
7452,Learning Bottleneck Concepts in Image Classification,"Bowen Wang, Liangzhi Li, Yuta Nakashima, Hajime Nagahara"
7453,Inversion-Based Style Transfer With Diffusion Models,"Yuxin Zhang, Nisha Huang, Fan Tang, Haibin Huang, Chongyang Ma, Weiming Dong, Changsheng Xu"
7454,Learning Imbalanced Data With Vision Transformers,"Zhengzhuo Xu, Ruikang Liu, Shuo Yang, Zenghao Chai, Chun Yuan"
7455,PHA: Patch-Wise High-Frequency Augmentation for Transformer-Based Person Re-Identification,"Guiwei Zhang, Yongfei Zhang, Tianyu Zhang, Bo Li, Shiliang Pu"
7456,Learning Instance-Level Representation for Large-Scale Multi-Modal Pretraining in E-Commerce,"Yang Jin, Yongzhi Li, Zehuan Yuan, Yadong Mu"
7457,Conditional Text Image Generation With Diffusion Models,"Yuanzhi Zhu, Zhaohai Li, Tianwei Wang, Mengchao He, Cong Yao"
7458,AnchorFormer: Point Cloud Completion From Discriminative Nodes,"Zhikai Chen, Fuchen Long, Zhaofan Qiu, Ting Yao, Wengang Zhou, Jiebo Luo, Tao Mei"
7459,Co-SLAM: Joint Coordinate and Sparse Parametric Encodings for Neural Real-Time SLAM,"Hengyi Wang, Jingwen Wang, Lourdes Agapito"
7460,Regularization of Polynomial Networks for Image Recognition,"Grigorios G. Chrysos, Bohan Wang, Jiankang Deng, Volkan Cevher"
7461,EfficientViT: Memory Efficient Vision Transformer With Cascaded Group Attention,"Xinyu Liu, Houwen Peng, Ningxin Zheng, Yuqing Yang, Han Hu, Yixuan Yuan"
7462,DiffCollage: Parallel Generation of Large Content With Diffusion Models,"Qinsheng Zhang, Jiaming Song, Xun Huang, Yongxin Chen, Ming-Yu Liu"
7463,Efficient Second-Order Plane Adjustment,Lipu Zhou
7464,Mofusion: A Framework for Denoising-Diffusion-Based Motion Synthesis,"Rishabh Dabral, Muhammad Hamza Mughal, Vladislav Golyanik, Christian Theobalt"
7465,PoseFormerV2: Exploring Frequency Domain for Efficient and Robust 3D Human Pose Estimation,"Qitao Zhao, Ce Zheng, Mengyuan Liu, Pichao Wang, Chen Chen"
7466,Mask3D: Pre-Training 2D Vision Transformers by Learning Masked 3D Priors,"Ji Hou, Xiaoliang Dai, Zijian He, Angela Dai, Matthias Nießner"
7467,Physically Adversarial Infrared Patches With Learnable Shapes and Locations,"Xingxing Wei, Jie Yu, Yao Huang"
7468,Exemplar-FreeSOLO: Enhancing Unsupervised Instance Segmentation With Exemplars,"Taoseef Ishtiak, Qing En, Yuhong Guo"
7469,Multimodal Prompting With Missing Modalities for Visual Recognition,"Yi-Lun Lee, Yi-Hsuan Tsai, Wei-Chen Chiu, Chen-Yu Lee"
7470,Neural Koopman Pooling: Control-Inspired Temporal Dynamics Encoding for Skeleton-Based Action Recognition,"Xinghan Wang, Xin Xu, Yadong Mu"
7471,Blind Image Quality Assessment via Vision-Language Correspondence: A Multitask Learning Perspective,"Weixia Zhang, Guangtao Zhai, Ying Wei, Xiaokang Yang, Kede Ma"
7472,Integral Neural Networks,"Kirill Solodskikh, Azim Kurbanov, Ruslan Aydarkhanov, Irina Zhelavskaya, Yury Parfenov, Dehua Song, Stamatios Lefkimmiatis"
7473,EXCALIBUR: Encouraging and Evaluating Embodied Exploration,"Hao Zhu, Raghav Kapoor, So Yeon Min, Winson Han, Jiatai Li, Kaiwen Geng, Graham Neubig, Yonatan Bisk, Aniruddha Kembhavi, Luca Weihs"
7474,Visual DNA: Representing and Comparing Images Using Distributions of Neuron Activations,"Benjamin Ramtoula, Matthew Gadd, Paul Newman, Daniele De Martini"
7475,Recognizability Embedding Enhancement for Very Low-Resolution Face Recognition and Quality Estimation,"Jacky Chen Long Chai, Tiong-Sik Ng, Cheng-Yaw Low, Jaewoo Park, Andrew Beng Jin Teoh"
7476,Accelerating Dataset Distillation via Model Augmentation,"Lei Zhang, Jie Zhang, Bowen Lei, Subhabrata Mukherjee, Xiang Pan, Bo Zhao, Caiwen Ding, Yao Li, Dongkuan Xu"
7477,Frame-Event Alignment and Fusion Network for High Frame Rate Tracking,"Jiqing Zhang, Yuanchen Wang, Wenxi Liu, Meng Li, Jinpeng Bai, Baocai Yin, Xin Yang"
7478,Shape-Aware Text-Driven Layered Video Editing,"Yao-Chih Lee, Ji-Ze Genevieve Jang, Yi-Ting Chen, Elizabeth Qiu, Jia-Bin Huang"
7479,Solving Relaxations of MAP-MRF Problems: Combinatorial In-Face Frank-Wolfe Directions,Vladimir Kolmogorov
7480,MEGANE: Morphable Eyeglass and Avatar Network,"Junxuan Li, Shunsuke Saito, Tomas Simon, Stephen Lombardi, Hongdong Li, Jason Saragih"
7481,Enhancing Multiple Reliability Measures via Nuisance-Extended Information Bottleneck,"Jongheon Jeong, Sihyun Yu, Hankook Lee, Jinwoo Shin"
7482,Rethinking the Approximation Error in 3D Surface Fitting for Point Cloud Normal Estimation,"Hang Du, Xuejun Yan, Jingjing Wang, Di Xie, Shiliang Pu"
7483,Objaverse: A Universe of Annotated 3D Objects,"Matt Deitke, Dustin Schwenk, Jordi Salvador, Luca Weihs, Oscar Michel, Eli VanderBilt, Ludwig Schmidt, Kiana Ehsani, Aniruddha Kembhavi, Ali Farhadi"
7484,A-Cap: Anticipation Captioning With Commonsense Knowledge,"Duc Minh Vo, Quoc-An Luong, Akihiro Sugimoto, Hideki Nakayama"
7485,Domain Generalized Stereo Matching via Hierarchical Visual Transformation,"Tianyu Chang, Xun Yang, Tianzhu Zhang, Meng Wang"
7486,Adapting Shortcut With Normalizing Flow: An Efficient Tuning Framework for Visual Recognition,"Yaoming Wang, Bowen Shi, Xiaopeng Zhang, Jin Li, Yuchen Liu, Wenrui Dai, Chenglin Li, Hongkai Xiong, Qi Tian"
7487,Unpaired Image-to-Image Translation With Shortest Path Regularization,"Shaoan Xie, Yanwu Xu, Mingming Gong, Kun Zhang"
7488,MotionDiffuser: Controllable Multi-Agent Motion Prediction Using Diffusion,"Chiyu “Max” Jiang, Andre Cornman, Cheolho Park, Benjamin Sapp, Yin Zhou, Dragomir Anguelov"
7489,ConvNeXt V2: Co-Designing and Scaling ConvNets With Masked Autoencoders,"Sanghyun Woo, Shoubhik Debnath, Ronghang Hu, Xinlei Chen, Zhuang Liu, In So Kweon, Saining Xie"
7490,Unsupervised Deep Asymmetric Stereo Matching With Spatially-Adaptive Self-Similarity,"Taeyong Song, Sunok Kim, Kwanghoon Sohn"
7491,TWINS: A Fine-Tuning Framework for Improved Transferability of Adversarial Robustness and Generalization,"Ziquan Liu, Yi Xu, Xiangyang Ji, Antoni B. Chan"
7492,Object-Aware Distillation Pyramid for Open-Vocabulary Object Detection,"Luting Wang, Yi Liu, Penghui Du, Zihan Ding, Yue Liao, Qiaosong Qi, Biaolong Chen, Si Liu"
7493,Evolved Part Masking for Self-Supervised Learning,"Zhanzhou Feng, Shiliang Zhang"
7494,MV-JAR: Masked Voxel Jigsaw and Reconstruction for LiDAR-Based Self-Supervised Pre-Training,"Runsen Xu, Tai Wang, Wenwei Zhang, Runjian Chen, Jinkun Cao, Jiangmiao Pang, Dahua Lin"
7495,Open-Set Semantic Segmentation for Point Clouds via Adversarial Prototype Framework,"Jianan Li, Qiulei Dong"
7496,Learning Attention As Disentangler for Compositional Zero-Shot Learning,"Shaozhe Hao, Kai Han, Kwan-Yee K. Wong"
7497,MetaViewer: Towards a Unified Multi-View Representation,"Ren Wang, Haoliang Sun, Yuling Ma, Xiaoming Xi, Yilong Yin"
7498,Natural Language-Assisted Sign Language Recognition,"Ronglai Zuo, Fangyun Wei, Brian Mak"
7499,Learning Semantic Relationship Among Instances for Image-Text Matching,"Zheren Fu, Zhendong Mao, Yan Song, Yongdong Zhang"
7500,Global-to-Local Modeling for Video-Based 3D Human Pose and Shape Estimation,"Xiaolong Shen, Zongxin Yang, Xiaohan Wang, Jianxin Ma, Chang Zhou, Yi Yang"
7501,BEDLAM: A Synthetic Dataset of Bodies Exhibiting Detailed Lifelike Animated Motion,"Michael J. Black, Priyanka Patel, Joachim Tesch, Jinlong Yang"
7502,ProtoCon: Pseudo-Label Refinement via Online Clustering and Prototypical Consistency for Efficient Semi-Supervised Learning,"Islam Nassar, Munawar Hayat, Ehsan Abbasnejad, Hamid Rezatofighi, Gholamreza Haffari"
7503,Image Super-Resolution Using T-Tetromino Pixels,"Simon Grosche, Andy Regensky, Jürgen Seiler, André Kaup"
7504,GFIE: A Dataset and Baseline for Gaze-Following From 2D to 3D in Indoor Environments,"Zhengxi Hu, Yuxue Yang, Xiaolin Zhai, Dingye Yang, Bohan Zhou, Jingtai Liu"
7505,BKinD-3D: Self-Supervised 3D Keypoint Discovery From Multi-View Videos,"Jennifer J. Sun, Lili Karashchuk, Amil Dravid, Serim Ryou, Sonia Fereidooni, John C. Tuthill, Aggelos Katsaggelos, Bingni W. Brunton, Georgia Gkioxari, Ann Kennedy, Yisong Yue, Pietro Perona"
7506,StyleRF: Zero-Shot 3D Style Transfer of Neural Radiance Fields,"Kunhao Liu, Fangneng Zhan, Yiwen Chen, Jiahui Zhang, Yingchen Yu, Abdulmotaleb El Saddik, Shijian Lu, Eric P. Xing"
7507,Accidental Light Probes,"Hong-Xing Yu, Samir Agarwala, Charles Herrmann, Richard Szeliski, Noah Snavely, Jiajun Wu, Deqing Sun"
7508,Iterative Vision-and-Language Navigation,"Jacob Krantz, Shurjo Banerjee, Wang Zhu, Jason Corso, Peter Anderson, Stefan Lee, Jesse Thomason"
7509,Adversarial Counterfactual Visual Explanations,"Guillaume Jeanneret, Loïc Simon, Frédéric Jurie"
7510,MaLP: Manipulation Localization Using a Proactive Scheme,"Vishal Asnani, Xi Yin, Tal Hassner, Xiaoming Liu"
7511,MM-Diffusion: Learning Multi-Modal Diffusion Models for Joint Audio and Video Generation,"Ludan Ruan, Yiyang Ma, Huan Yang, Huiguo He, Bei Liu, Jianlong Fu, Nicholas Jing Yuan, Qin Jin, Baining Guo"
7512,Robust Generalization Against Photon-Limited Corruptions via Worst-Case Sharpness Minimization,"Zhuo Huang, Miaoxi Zhu, Xiaobo Xia, Li Shen, Jun Yu, Chen Gong, Bo Han, Bo Du, Tongliang Liu"
7513,Point2Pix: Photo-Realistic Point Cloud Rendering via Neural Radiance Fields,"Tao Hu, Xiaogang Xu, Shu Liu, Jiaya Jia"
7514,NICO++: Towards Better Benchmarking for Domain Generalization,"Xingxuan Zhang, Yue He, Renzhe Xu, Han Yu, Zheyan Shen, Peng Cui"
7515,CHMATCH: Contrastive Hierarchical Matching and Robust Adaptive Threshold Boosted Semi-Supervised Learning,"Jianlong Wu, Haozhe Yang, Tian Gan, Ning Ding, Feijun Jiang, Liqiang Nie"
