,title,authors
1316,BRepNet: A Topological Message Passing System for Solid Models,"Joseph G. Lambourne, Karl D.D. Willis, Pradeep Kumar Jayaraman, Aditya Sanghi, Peter Meltzer, Hooman Shayani"
1317,Learning To Predict Visual Attributes in the Wild,"Khoi Pham, Kushal Kafle, Zhe Lin, Zhihong Ding, Scott Cohen, Quan Tran, Abhinav Shrivastava"
1318,Generalized Focal Loss V2: Learning Reliable Localization Quality Estimation for Dense Object Detection,"Xiang Li, Wenhai Wang, Xiaolin Hu, Jun Li, Jinhui Tang, Jian Yang"
1319,HITNet: Hierarchical Iterative Tile Refinement Network for Real-time Stereo Matching,"Vladimir Tankovich, Christian Hane, Yinda Zhang, Adarsh Kowdle, Sean Fanello, Sofien Bouaziz"
1320,AlphaMatch: Improving Consistency for Semi-Supervised Learning With Alpha-Divergence,"Chengyue Gong, Dilin Wang, Qiang Liu"
1321,Unbalanced Feature Transport for Exemplar-Based Image Translation,"Fangneng Zhan, Yingchen Yu, Kaiwen Cui, Gongjie Zhang, Shijian Lu, Jianxiong Pan, Changgong Zhang, Feiying Ma, Xuansong Xie, Chunyan Miao"
1322,"Your ""Flamingo"" is My ""Bird"": Fine-Grained, or Not","Dongliang Chang, Kaiyue Pang, Yixiao Zheng, Zhanyu Ma, Yi-Zhe Song, Jun Guo"
1323,SOON: Scenario Oriented Object Navigation With Graph-Based Exploration,"Fengda Zhu, Xiwen Liang, Yi Zhu, Qizhi Yu, Xiaojun Chang, Xiaodan Liang"
1324,Learning Scalable lY=-Constrained Near-Lossless Image Compression via Joint Lossy Image and Residual Compression,"Yuanchao Bai, Xianming Liu, Wangmeng Zuo, Yaowei Wang, Xiangyang Ji"
1325,Robust Reflection Removal With Reflection-Free Flash-Only Cues,"Chenyang Lei, Qifeng Chen"
1326,Real-Time Selfie Video Stabilization,"Jiyang Yu, Ravi Ramamoorthi, Keli Cheng, Michel Sarkis, Ning Bi"
1327,Rank-One Prior: Toward Real-Time Scene Recovery,"Jun Liu, Wen Liu, Jianing Sun, Tieyong Zeng"
1328,Body2Hands: Learning To Infer 3D Hands From Conversational Gesture Body Dynamics,"Evonne Ng, Shiry Ginosar, Trevor Darrell, Hanbyul Joo"
1329,Wide-Baseline Multi-Camera Calibration Using Person Re-Identification,"Yan Xu, Yu-Jhe Li, Xinshuo Weng, Kris Kitani"
1330,Learning by Watching,"Jimuyang Zhang, Eshed Ohn-Bar"
1331,Efficient Object Embedding for Spliced Image Retrieval,"Bor-Chun Chen, Zuxuan Wu, Larry S. Davis, Ser-Nam Lim"
1332,Projecting Your View Attentively: Monocular Road Scene Layout Estimation via Cross-View Transformation,"Weixiang Yang, Qi Li, Wenxi Liu, Yuanlong Yu, Yuexin Ma, Shengfeng He, Jia Pan"
1333,Hierarchical and Partially Observable Goal-Driven Policy Learning With Goals Relational Graph,"Xin Ye, Yezhou Yang"
1334,Point 4D Transformer Networks for Spatio-Temporal Modeling in Point Cloud Videos,"Hehe Fan, Yi Yang, Mohan Kankanhalli"
1335,CoCoNets: Continuous Contrastive 3D Scene Representations,"Shamit Lal, Mihir Prabhudesai, Ishita Mediratta, Adam W. Harley, Katerina Fragkiadaki"
1336,Learning View Selection for 3D Scenes,"Yifan Sun, Qixing Huang, Dun-Yu Hsiao, Li Guan, Gang Hua"
1337,FESTA: Flow Estimation via Spatial-Temporal Attention for Scene Point Clouds,"Haiyan Wang, Jiahao Pang, Muhammad A. Lodhi, Yingli Tian, Dong Tian"
1338,You Only Look One-Level Feature,"Qiang Chen, Yingming Wang, Tong Yang, Xiangyu Zhang, Jian Cheng, Jian Sun"
1339,Gaussian Context Transformer,"Dongsheng Ruan, Daiyin Wang, Yuan Zheng, Nenggan Zheng, Min Zheng"
1340,Transferable Semantic Augmentation for Domain Adaptation,"Shuang Li, Mixue Xie, Kaixiong Gong, Chi Harold Liu, Yulin Wang, Wei Li"
1341,No Frame Left Behind: Full Video Action Recognition,"Xin Liu, Silvia L. Pintea, Fatemeh Karimi Nejadasl, Olaf Booij, Jan C. van Gemert"
1342,Tree-Like Decision Distillation,"Jie Song, Haofei Zhang, Xinchao Wang, Mengqi Xue, Ying Chen, Li Sun, Dacheng Tao, Mingli Song"
1343,Watching You: Global-Guided Reciprocal Learning for Video-Based Person Re-Identification,"Xuehu Liu, Pingping Zhang, Chenyang Yu, Huchuan Lu, Xiaoyun Yang"
1344,Image Generators With Conditionally-Independent Pixel Synthesis,"Ivan Anokhin, Kirill Demochkin, Taras Khakhulin, Gleb Sterkin, Victor Lempitsky, Denis Korzhenkov"
1345,PU-GCN: Point Cloud Upsampling Using Graph Convolutional Networks,"Guocheng Qian, Abdulellah Abualshour, Guohao Li, Ali Thabet, Bernard Ghanem"
1346,Improving Transferability of Adversarial Patches on Face Recognition With Generative Models,"Zihao Xiao, Xianfeng Gao, Chilin Fu, Yinpeng Dong, Wei Gao, Xiaolu Zhang, Jun Zhou, Jun Zhu"
1347,Counterfactual VQA: A Cause-Effect Look at Language Bias,"Yulei Niu, Kaihua Tang, Hanwang Zhang, Zhiwu Lu, Xian-Sheng Hua, Ji-Rong Wen"
1348,Indoor Panorama Planar 3D Reconstruction via Divide and Conquer,"Cheng Sun, Chi-Wei Hsiao, Ning-Hsu Wang, Min Sun, Hwann-Tzong Chen"
1349,Scaling Local Self-Attention for Parameter Efficient Visual Backbones,"Ashish Vaswani, Prajit Ramachandran, Aravind Srinivas, Niki Parmar, Blake Hechtman, Jonathon Shlens"
1350,Positive-Congruent Training: Towards Regression-Free Model Updates,"Sijie Yan, Yuanjun Xiong, Kaustav Kundu, Shuo Yang, Siqi Deng, Meng Wang, Wei Xia, Stefano Soatto"
1351,Neighbor2Neighbor: Self-Supervised Denoising From Single Noisy Images,"Tao Huang, Songjiang Li, Xu Jia, Huchuan Lu, Jianzhuang Liu"
1352,Dynamic Weighted Learning for Unsupervised Domain Adaptation,"Ni Xiao, Lei Zhang"
1353,FaceSec: A Fine-Grained Robustness Evaluation Framework for Face Recognition Systems,"Liang Tong, Zhengzhang Chen, Jingchao Ni, Wei Cheng, Dongjin Song, Haifeng Chen, Yevgeniy Vorobeychik"
1354,Shape From Sky: Polarimetric Normal Recovery Under the Sky,"Tomoki Ichikawa, Matthew Purri, Ryo Kawahara, Shohei Nobuhara, Kristin Dana, Ko Nishino"
1355,Masksembles for Uncertainty Estimation,"Nikita Durasov, Timur Bagautdinov, Pierre Baque, Pascal Fua"
1356,ACTION-Net: Multipath Excitation for Action Recognition,"Zhengwei Wang, Qi She, Aljosa Smolic"
1357,EventZoom: Learning To Denoise and Super Resolve Neuromorphic Events,"Peiqi Duan, Zihao W. Wang, Xinyu Zhou, Yi Ma, Boxin Shi"
1358,CoCosNet v2: Full-Resolution Correspondence Learning for Image Translation,"Xingran Zhou, Bo Zhang, Ting Zhang, Pan Zhang, Jianmin Bao, Dong Chen, Zhongfei Zhang, Fang Wen"
1359,A Fourier-Based Framework for Domain Generalization,"Qinwei Xu, Ruipeng Zhang, Ya Zhang, Yanfeng Wang, Qi Tian"
1360,Probabilistic Modeling of Semantic Ambiguity for Scene Graph Generation,"Gengcong Yang, Jingyi Zhang, Yong Zhang, Baoyuan Wu, Yujiu Yang"
1361,Optimal Gradient Checkpoint Search for Arbitrary Computation Graphs,"Jianwei Feng, Dong Huang"
1362,Rectification-Based Knowledge Retention for Continual Learning,"Pravendra Singh, Pratik Mazumder, Piyush Rai, Vinay P. Namboodiri"
1363,Towards Robust Classification Model by Counterfactual and Invariant Data Generation,"Chun-Hao Chang, George Alexandru Adam, Anna Goldenberg"
1364,Benchmarking Representation Learning for Natural World Image Collections,"Grant Van Horn, Elijah Cole, Sara Beery, Kimberly Wilber, Serge Belongie, Oisin Mac Aodha"
1365,PGT: A Progressive Method for Training Models on Long Videos,"Bo Pang, Gao Peng, Yizhuo Li, Cewu Lu"
1366,Convolutional Neural Network Pruning With Structural Redundancy Reduction,"Zi Wang, Chengcheng Li, Xiangyang Wang"
1367,SCF-Net: Learning Spatial Contextual Features for Large-Scale Point Cloud Segmentation,"Siqi Fan, Qiulei Dong, Fenghua Zhu, Yisheng Lv, Peijun Ye, Fei-Yue Wang"
1368,AGORA: Avatars in Geography Optimized for Regression Analysis,"Priyanka Patel, Chun-Hao P. Huang, Joachim Tesch, David T. Hoffmann, Shashank Tripathi, Michael J. Black"
1369,Exploring and Distilling Posterior and Prior Knowledge for Radiology Report Generation,"Fenglin Liu, Xian Wu, Shen Ge, Wei Fan, Yuexian Zou"
1370,Extreme Rotation Estimation Using Dense Correlation Volumes,"Ruojin Cai, Bharath Hariharan, Noah Snavely, Hadar Averbuch-Elor"
1371,Capsule Network Is Not More Robust Than Convolutional Network,"Jindong Gu, Volker Tresp, Han Hu"
1372,End-to-End Human Object Interaction Detection With HOI Transformer,"Cheng Zou, Bohan Wang, Yue Hu, Junqi Liu, Qian Wu, Yu Zhao, Boxun Li, Chenguang Zhang, Chi Zhang, Yichen Wei, Jian Sun"
1373,How Does Topology Influence Gradient Propagation and Model Performance of Deep Networks With DenseNet-Type Skip Connections?,"Kartikeya Bhardwaj, Guihong Li, Radu Marculescu"
1374,Multi-Shot Temporal Event Localization: A Benchmark,"Xiaolong Liu, Yao Hu, Song Bai, Fei Ding, Xiang Bai, Philip H. S. Torr"
1375,Spatially-Adaptive Pixelwise Networks for Fast Image Translation,"Tamar Rott Shaham, Michael Gharbi, Richard Zhang, Eli Shechtman, Tomer Michaeli"
1376,Anycost GANs for Interactive Image Synthesis and Editing,"Ji Lin, Richard Zhang, Frieder Ganz, Song Han, Jun-Yan Zhu"
1377,Robust Audio-Visual Instance Discrimination,"Pedro Morgado, Ishan Misra, Nuno Vasconcelos"
1378,Multi-Label Activity Recognition Using Activity-Specific Features and Activity Correlations,"Yanyi Zhang, Xinyu Li, Ivan Marsic"
1379,Learning High Fidelity Depths of Dressed Humans by Watching Social Media Dance Videos,"Yasamin Jafarian, Hyun Soo Park"
1380,Content-Aware GAN Compression,"Yuchen Liu, Zhixin Shu, Yijun Li, Zhe Lin, Federico Perazzi, Sun-Yuan Kung"
1381,Learning Tensor Low-Rank Prior for Hyperspectral Image Reconstruction,"Shipeng Zhang, Lizhi Wang, Lei Zhang, Hua Huang"
1382,Towards More Flexible and Accurate Object Tracking With Natural Language: Algorithms and Benchmark,"Xiao Wang, Xiujun Shu, Zhipeng Zhang, Bo Jiang, Yaowei Wang, Yonghong Tian, Feng Wu"
1383,Iterative Shrinking for Referring Expression Grounding Using Deep Reinforcement Learning,"Mingjie Sun, Jimin Xiao, Eng Gee Lim"
1384,Simulating Unknown Target Models for Query-Efficient Black-Box Attacks,"Chen Ma, Li Chen, Jun-Hai Yong"
1385,PointAugmenting: Cross-Modal Augmentation for 3D Object Detection,"Chunwei Wang, Chao Ma, Ming Zhu, Xiaokang Yang"
1386,Learning Feature Aggregation for Deep 3D Morphable Models,"Zhixiang Chen, Tae-Kyun Kim"
1387,There Is More Than Meets the Eye: Self-Supervised Multi-Object Detection and Tracking With Sound by Distilling Multimodal Knowledge,"Francisco Rivera Valverde, Juana Valeria Hurtado, Abhinav Valada"
1388,DeRF: Decomposed Radiance Fields,"Daniel Rebain, Wei Jiang, Soroosh Yazdani, Ke Li, Kwang Moo Yi, Andrea Tagliasacchi"
1389,MR Image Super-Resolution With Squeeze and Excitation Reasoning Attention Network,"Yulun Zhang, Kai Li, Kunpeng Li, Yun Fu"
1390,(AF)2-S3Net: Attentive Feature Fusion With Adaptive Feature Selection for Sparse Semantic Segmentation Network,"Ran Cheng, Ryan Razani, Ehsan Taghavi, Enxu Li, Bingbing Liu"
1391,Track To Detect and Segment: An Online Multi-Object Tracker,"Jialian Wu, Jiale Cao, Liangchen Song, Yu Wang, Ming Yang, Junsong Yuan"
1392,DISCO: Dynamic and Invariant Sensitive Channel Obfuscation for Deep Neural Networks,"Abhishek Singh, Ayush Chopra, Ethan Garza, Emily Zhang, Praneeth Vepakomma, Vivek Sharma, Ramesh Raskar"
1393,Learning To Aggregate and Personalize 3D Face From In-the-Wild Photo Collection,"Zhenyu Zhang, Yanhao Ge, Renwang Chen, Ying Tai, Yan Yan, Jian Yang, Chengjie Wang, Jilin Li, Feiyue Huang"
1394,Leveraging Line-Point Consistence To Preserve Structures for Wide Parallax Image Stitching,"Qi Jia, ZhengJun Li, Xin Fan, Haotian Zhao, Shiyu Teng, Xinchen Ye, Longin Jan Latecki"
1395,3DIoUMatch: Leveraging IoU Prediction for Semi-Supervised 3D Object Detection,"He Wang, Yezhen Cong, Or Litany, Yue Gao, Leonidas J. Guibas"
1396,Time Adaptive Recurrent Neural Network,"Anil Kag, Venkatesh Saligrama"
1397,Neighborhood Normalization for Robust Geometric Feature Learning,"Xingtong Liu, Benjamin D. Killeen, Ayushi Sinha, Masaru Ishii, Gregory D. Hager, Russell H. Taylor, Mathias Unberath"
1398,Glance and Gaze: Inferring Action-Aware Points for One-Stage Human-Object Interaction Detection,"Xubin Zhong, Xian Qu, Changxing Ding, Dacheng Tao"
1399,Improving Unsupervised Image Clustering With Robust Learning,"Sungwon Park, Sungwon Han, Sundong Kim, Danu Kim, Sungkyu Park, Seunghoon Hong, Meeyoung Cha"
1400,SSLayout360: Semi-Supervised Indoor Layout Estimation From 360deg Panorama,Phi Vu Tran
1401,SE-SSD: Self-Ensembling Single-Stage Object Detector From Point Cloud,"Wu Zheng, Weiliang Tang, Li Jiang, Chi-Wing Fu"
1402,Intra-Inter Camera Similarity for Unsupervised Person Re-Identification,"Shiyu Xuan, Shiliang Zhang"
1403,Efficient Feature Transformations for Discriminative and Generative Continual Learning,"Vinay Kumar Verma, Kevin J Liang, Nikhil Mehta, Piyush Rai, Lawrence Carin"
1404,Learning a Self-Expressive Network for Subspace Clustering,"Shangzhi Zhang, Chong You, Rene Vidal, Chun-Guang Li"
1405,VisualVoice: Audio-Visual Speech Separation With Cross-Modal Consistency,"Ruohan Gao, Kristen Grauman"
1406,Nearest Neighbor Matching for Deep Clustering,"Zhiyuan Dang, Cheng Deng, Xu Yang, Kun Wei, Heng Huang"
1407,MOOD: Multi-Level Out-of-Distribution Detection,"Ziqian Lin, Sreya Dutta Roy, Yixuan Li"
1408,RPSRNet: End-to-End Trainable Rigid Point Set Registration Network Using Barnes-Hut 2D-Tree Representation,"Sk Aziz Ali, Kerem Kahraman, Gerd Reis, Didier Stricker"
1409,Neural Geometric Level of Detail: Real-Time Rendering With Implicit 3D Shapes,"Towaki Takikawa, Joey Litalien, Kangxue Yin, Karsten Kreis, Charles Loop, Derek Nowrouzezahrai, Alec Jacobson, Morgan McGuire, Sanja Fidler"
1410,On Feature Normalization and Data Augmentation,"Boyi Li, Felix Wu, Ser-Nam Lim, Serge Belongie, Kilian Q. Weinberger"
1411,Learning Spatial-Semantic Relationship for Facial Attribute Recognition With Limited Labeled Data,"Ying Shu, Yan Yan, Si Chen, Jing-Hao Xue, Chunhua Shen, Hanzi Wang"
1412,Motion Representations for Articulated Animation,"Aliaksandr Siarohin, Oliver J. Woodford, Jian Ren, Menglei Chai, Sergey Tulyakov"
1413,Center-Based 3D Object Detection and Tracking,"Tianwei Yin, Xingyi Zhou, Philipp Krahenbuhl"
1414,Understanding and Simplifying Perceptual Distances,"Dan Amir, Yair Weiss"
1415,RepVGG: Making VGG-Style ConvNets Great Again,"Xiaohan Ding, Xiangyu Zhang, Ningning Ma, Jungong Han, Guiguang Ding, Jian Sun"
1416,MotionRNN: A Flexible Model for Video Prediction With Spacetime-Varying Motions,"Haixu Wu, Zhiyu Yao, Jianmin Wang, Mingsheng Long"
1417,Scale-Localized Abstract Reasoning,"Yaniv Benny, Niv Pekar, Lior Wolf"
1418,Long-Tailed Multi-Label Visual Recognition by Collaborative Training on Uniform and Re-Balanced Samplings,"Hao Guo, Song Wang"
1419,Fair Feature Distillation for Visual Recognition,"Sangwon Jung, Donggyu Lee, Taeeon Park, Taesup Moon"
1420,Scaled-YOLOv4: Scaling Cross Stage Partial Network,"Chien-Yao Wang, Alexey Bochkovskiy, Hong-Yuan Mark Liao"
1421,Knowledge Evolution in Neural Networks,"Ahmed Taha, Abhinav Shrivastava, Larry S. Davis"
1422,Self-Supervised Wasserstein Pseudo-Labeling for Semi-Supervised Image Classification,"Fariborz Taherkhani, Ali Dabouei, Sobhan Soleymani, Jeremy Dawson, Nasser M. Nasrabadi"
1423,i3DMM: Deep Implicit 3D Morphable Model of Human Heads,"Tarun Yenamandra, Ayush Tewari, Florian Bernard, Hans-Peter Seidel, Mohamed Elgharib, Daniel Cremers, Christian Theobalt"
1424,Discovering Interpretable Latent Space Directions of GANs Beyond Binary Attributes,"Huiting Yang, Liangyu Chai, Qiang Wen, Shuang Zhao, Zixun Sun, Shengfeng He"
1425,Blocks-World Cameras,"Jongho Lee, Mohit Gupta"
1426,Detecting Human-Object Interaction via Fabricated Compositional Learning,"Zhi Hou, Baosheng Yu, Yu Qiao, Xiaojiang Peng, Dacheng Tao"
1427,Learning by Planning: Language-Guided Global Image Editing,"Jing Shi, Ning Xu, Yihang Xu, Trung Bui, Franck Dernoncourt, Chenliang Xu"
1428,Bidirectional Projection Network for Cross Dimension Scene Understanding,"Wenbo Hu, Hengshuang Zhao, Li Jiang, Jiaya Jia, Tien-Tsin Wong"
1429,Event-Based Synthetic Aperture Imaging With a Hybrid Network,"Xiang Zhang, Wei Liao, Lei Yu, Wen Yang, Gui-Song Xia"
1430,Learning Statistical Texture for Semantic Segmentation,"Lanyun Zhu, Deyi Ji, Shiping Zhu, Weihao Gan, Wei Wu, Junjie Yan"
1431,FP-NAS: Fast Probabilistic Neural Architecture Search,"Zhicheng Yan, Xiaoliang Dai, Peizhao Zhang, Yuandong Tian, Bichen Wu, Matt Feiszli"
1432,KRISP: Integrating Implicit and Symbolic Knowledge for Open-Domain Knowledge-Based VQA,"Kenneth Marino, Xinlei Chen, Devi Parikh, Abhinav Gupta, Marcus Rohrbach"
1433,LED2-Net: Monocular 360deg Layout Estimation via Differentiable Depth Rendering,"Fu-En Wang, Yu-Hsuan Yeh, Min Sun, Wei-Chen Chiu, Yi-Hsuan Tsai"
1434,Multi-Stage Aggregated Transformer Network for Temporal Language Localization in Videos,"Mingxing Zhang, Yang Yang, Xinghan Chen, Yanli Ji, Xing Xu, Jingjing Li, Heng Tao Shen"
1435,Autoregressive Stylized Motion Synthesis With Generative Flow,"Yu-Hui Wen, Zhipeng Yang, Hongbo Fu, Lin Gao, Yanan Sun, Yong-Jin Liu"
1436,Adaptive Methods for Real-World Domain Generalization,"Abhimanyu Dubey, Vignesh Ramanathan, Alex Pentland, Dhruv Mahajan"
1437,Isometric Multi-Shape Matching,"Maolin Gao, Zorah Lahner, Johan Thunberg, Daniel Cremers, Florian Bernard"
1438,Efficient Deformable Shape Correspondence via Multiscale Spectral Manifold Wavelets Preservation,"Ling Hu, Qinsong Li, Shengjun Liu, Xinru Liu"
1439,How Robust Are Randomized Smoothing Based Defenses to Data Poisoning?,"Akshay Mehra, Bhavya Kailkhura, Pin-Yu Chen, Jihun Hamm"
1440,Explore Image Deblurring via Encoded Blur Kernel Space,"Phong Tran, Anh Tuan Tran, Quynh Phung, Minh Hoai"
1441,Lipstick Ain't Enough: Beyond Color Matching for In-the-Wild Makeup Transfer,"Thao Nguyen, Anh Tuan Tran, Minh Hoai"
1442,Learning To Identify Correct 2D-2D Line Correspondences on Sphere,"Haoang Li, Kai Chen, Ji Zhao, Jiangliu Wang, Pyojin Kim, Zhe Liu, Yun-Hui Liu"
1443,Neural Descent for Visual 3D Human Pose and Shape,"Andrei Zanfir, Eduard Gabriel Bazavan, Mihai Zanfir, William T. Freeman, Rahul Sukthankar, Cristian Sminchisescu"
1444,Transitional Adaptation of Pretrained Models for Visual Storytelling,"Youngjae Yu, Jiwan Chung, Heeseung Yun, Jongseok Kim, Gunhee Kim"
1445,Normalized Avatar Synthesis Using StyleGAN and Perceptual Refinement,"Huiwen Luo, Koki Nagano, Han-Wei Kung, Qingguo Xu, Zejian Wang, Lingyu Wei, Liwen Hu, Hao Li"
1446,Multi-Stage Progressive Image Restoration,"Syed Waqas Zamir, Aditya Arora, Salman Khan, Munawar Hayat, Fahad Shahbaz Khan, Ming-Hsuan Yang, Ling Shao"
1447,PointNetLK Revisited,"Xueqian Li, Jhony Kaesemodel Pontes, Simon Lucey"
1448,Seeing Out of the Box: End-to-End Pre-Training for Vision-Language Representation Learning,"Zhicheng Huang, Zhaoyang Zeng, Yupan Huang, Bei Liu, Dongmei Fu, Jianlong Fu"
1449,Quality-Agnostic Image Recognition via Invertible Decoder,"Insoo Kim, Seungju Han, Ji-won Baek, Seong-Jin Park, Jae-Joon Han, Jinwoo Shin"
1450,"MP3: A Unified Model To Map, Perceive, Predict and Plan","Sergio Casas, Abbas Sadat, Raquel Urtasun"
1451,The Translucent Patch: A Physical and Universal Attack on Object Detectors,"Alon Zolfi, Moshe Kravchik, Yuval Elovici, Asaf Shabtai"
1452,Self-Supervised Collision Handling via Generative 3D Garment Models for Virtual Try-On,"Igor Santesteban, Nils Thuerey, Miguel A. Otaduy, Dan Casas"
1453,High-Quality Stereo Image Restoration From Double Refraction,"Hakyeong Kim, Andreas Meuleman, Daniel S. Jeon, Min H. Kim"
1454,CanonPose: Self-Supervised Monocular 3D Human Pose Estimation in the Wild,"Bastian Wandt, Marco Rudolph, Petrissa Zell, Helge Rhodin, Bodo Rosenhahn"
1455,Improving Weakly Supervised Visual Grounding by Contrastive Knowledge Distillation,"Liwei Wang, Jing Huang, Yin Li, Kun Xu, Zhengyuan Yang, Dong Yu"
1456,Radar-Camera Pixel Depth Association for Depth Completion,"Yunfei Long, Daniel Morris, Xiaoming Liu, Marcos Castro, Punarjay Chakravarty, Praveen Narayanan"
1457,Improved Image Matting via Real-Time User Clicks and Uncertainty Estimation,"Tianyi Wei, Dongdong Chen, Wenbo Zhou, Jing Liao, Hanqing Zhao, Weiming Zhang, Nenghai Yu"
1458,IMODAL: Creating Learnable User-Defined Deformation Models,"Leander Lacroix, Benjamin Charlier, Alain Trouve, Barbara Gris"
1459,Fast End-to-End Learning on Protein Surfaces,"Freyr Sverrisson, Jean Feydy, Bruno E. Correia, Michael M. Bronstein"
1460,Person Re-Identification Using Heterogeneous Local Graph Attention Networks,"Zhong Zhang, Haijia Zhang, Shuang Liu"
1461,Weakly Supervised Instance Segmentation for Videos With Temporal Mask Consistency,"Qing Liu, Vignesh Ramanathan, Dhruv Mahajan, Alan Yuille, Zhenheng Yang"
1462,"Heterogeneous Grid Convolution for Adaptive, Efficient, and Controllable Computation","Ryuhei Hamaguchi, Yasutaka Furukawa, Masaki Onishi, Ken Sakurada"
1463,Learning Probabilistic Ordinal Embeddings for Uncertainty-Aware Regression,"Wanhua Li, Xiaoke Huang, Jiwen Lu, Jianjiang Feng, Jie Zhou"
1464,StyleMix: Separating Content and Style for Enhanced Data Augmentation,"Minui Hong, Jinwoo Choi, Gunhee Kim"
1465,Kaleido-BERT: Vision-Language Pre-Training on Fashion Domain,"Mingchen Zhuge, Dehong Gao, Deng-Ping Fan, Linbo Jin, Ben Chen, Haoming Zhou, Minghui Qiu, Ling Shao"
1466,Understanding the Robustness of Skeleton-Based Action Recognition Under Adversarial Attack,"He Wang, Feixiang He, Zhexi Peng, Tianjia Shao, Yong-Liang Yang, Kun Zhou, David Hogg"
1467,Cross-MPI: Cross-Scale Stereo for Image Super-Resolution Using Multiplane Images,"Yuemei Zhou, Gaochang Wu, Ying Fu, Kun Li, Yebin Liu"
1468,Meta Pseudo Labels,"Hieu Pham, Zihang Dai, Qizhe Xie, Quoc V. Le"
1469,Depth Completion Using Plane-Residual Representation,"Byeong-Uk Lee, Kyunghyun Lee, In So Kweon"
1470,LaPred: Lane-Aware Prediction of Multi-Modal Future Trajectories of Dynamic Agents,"ByeoungDo Kim, Seong Hyeon Park, Seokhwan Lee, Elbek Khoshimjonov, Dongsuk Kum, Junsoo Kim, Jeong Soo Kim, Jun Won Choi"
1471,Spoken Moments: Learning Joint Audio-Visual Representations From Video Descriptions,"Mathew Monfort, SouYoung Jin, Alexander Liu, David Harwath, Rogerio Feris, James Glass, Aude Oliva"
1472,Indoor Lighting Estimation Using an Event Camera,"Zehao Chen, Qian Zheng, Peisong Niu, Huajin Tang, Gang Pan"
1473,Sewer-ML: A Multi-Label Sewer Defect Classification Dataset and Benchmark,"Joakim Bruslund Haurum, Thomas B. Moeslund"
1474,SpinNet: Learning a General Surface Descriptor for 3D Point Cloud Registration,"Sheng Ao, Qingyong Hu, Bo Yang, Andrew Markham, Yulan Guo"
1475,SOLD2: Self-Supervised Occlusion-Aware Line Description and Detection,"Remi Pautrat, Juan-Ting Lin, Viktor Larsson, Martin R. Oswald, Marc Pollefeys"
1476,Cycle4Completion: Unpaired Point Cloud Completion Using Cycle Transformation With Missing Region Coding,"Xin Wen, Zhizhong Han, Yan-Pei Cao, Pengfei Wan, Wen Zheng, Yu-Shen Liu"
1477,CGA-Net: Category Guided Aggregation for Point Cloud Semantic Segmentation,"Tao Lu, Limin Wang, Gangshan Wu"
1478,Neural Prototype Trees for Interpretable Fine-Grained Image Recognition,"Meike Nauta, Ron van Bree, Christin Seifert"
1479,Generalizing to the Open World: Deep Visual Odometry With Online Adaptation,"Shunkai Li, Xin Wu, Yingdian Cao, Hongbin Zha"
1480,PQA: Perceptual Question Answering,"Yonggang Qi, Kai Zhang, Aneeshan Sain, Yi-Zhe Song"
1481,Birds of a Feather: Capturing Avian Shape Models From Images,"Yufu Wang, Nikos Kolotouros, Kostas Daniilidis, Marc Badger"
1482,Inverse Simulation: Reconstructing Dynamic Geometry of Clothed Humans via Optimal Control,"Jingfan Guo, Jie Li, Rahul Narain, Hyun Soo Park"
1483,Rotation Equivariant Siamese Networks for Tracking,"Deepak K. Gupta, Devanshu Arya, Efstratios Gavves"
1484,Learning Decision Trees Recurrently Through Communication,"Stephan Alaniz, Diego Marcos, Bernt Schiele, Zeynep Akata"
1485,PatchmatchNet: Learned Multi-View Patchmatch Stereo,"Fangjinhua Wang, Silvano Galliani, Christoph Vogel, Pablo Speciale, Marc Pollefeys"
1486,Taming Transformers for High-Resolution Image Synthesis,"Patrick Esser, Robin Rombach, Bjorn Ommer"
1487,Learning the Predictability of the Future,"Didac Suris, Ruoshi Liu, Carl Vondrick"
1488,RaScaNet: Learning Tiny Models by Raster-Scanning Images,"Jaehyoung Yoo, Dongwook Lee, Changyong Son, Sangil Jung, ByungIn Yoo, Changkyu Choi, Jae-Joon Han, Bohyung Han"
1489,Reciprocal Landmark Detection and Tracking With Extremely Few Annotations,"Jianzhe Lin, Ghazal Sahebzamani, Christina Luong, Fatemeh Taheri Dezaki, Mohammad Jafari, Purang Abolmaesumi, Teresa Tsang"
1490,Removing the Background by Adding the Background: Towards Background Robust Self-Supervised Video Representation Learning,"Jinpeng Wang, Yuting Gao, Ke Li, Yiqi Lin, Andy J. Ma, Hao Cheng, Pai Peng, Feiyue Huang, Rongrong Ji, Xing Sun"
1491,DeepSurfels: Learning Online Appearance Fusion,"Marko Mihajlovic, Silvan Weder, Marc Pollefeys, Martin R. Oswald"
1492,Exploiting Aliasing for Manga Restoration,"Minshan Xie, Menghan Xia, Tien-Tsin Wong"
1493,Relative Order Analysis and Optimization for Unsupervised Deep Metric Learning,"Shichao Kan, Yigang Cen, Yang Li, Vladimir Mladenovic, Zhihai He"
1494,Are Labels Always Necessary for Classifier Accuracy Evaluation?,"Weijian Deng, Liang Zheng"
1495,StablePose: Learning 6D Object Poses From Geometrically Stable Patches,"Yifei Shi, Junwen Huang, Xin Xu, Yifan Zhang, Kai Xu"
1496,Interpolation-Based Semi-Supervised Learning for Object Detection,"Jisoo Jeong, Vikas Verma, Minsung Hyun, Juho Kannala, Nojun Kwak"
