,title,authors
901,Relation-Shape Convolutional Neural Network for Point Cloud Analysis,"Yongcheng Liu,  Bin Fan,  Shiming Xiang,  Chunhong Pan"
902,Enhancing Diversity of Defocus Blur Detectors via Cross-Ensemble Network,"Wenda Zhao,  Bowen Zheng,  Qiuhua Lin,  Huchuan Lu"
903,BubbleNets: Learning to Select the Guidance Frame in Video Object Segmentation by Deep Sorting Frames,"Brent A. Griffin,  Jason J. Corso"
904,Collaborative Global-Local Networks for Memory-Efficient Segmentation of Ultra-High Resolution Images,"Wuyang Chen,  Ziyu Jiang,  Zhangyang Wang,  Kexin Cui,  Xiaoning Qian"
905,Efficient Parameter-Free Clustering Using First Neighbor Relations,"Saquib Sarfraz,  Vivek Sharma,  Rainer Stiefelhagen"
906,Learning Personalized Modular Network Guided by Structured Knowledge,Xiaodan Liang
907,A Generative Appearance Model for End-To-End Video Object Segmentation,"Joakim Johnander,  Martin Danelljan,  Emil Brissman,  Fahad Shahbaz Khan,  Michael Felsberg"
908,A Flexible Convolutional Solver for Fast Style Transfers,"Gilles Puy,  Patrick Perez"
909,Cross Domain Model Compression by Structurally Weight Sharing,"Shangqian Gao,  Cheng Deng,  Heng Huang"
910,TraVeLGAN: Image-To-Image Translation by Transformation Vector Learning,"Matthew Amodio,  Smita Krishnaswamy"
911,Deep Robust Subjective Visual Property Prediction in Crowdsourcing,"Qianqian Xu,  Zhiyong Yang,  Yangbangyan Jiang,  Xiaochun Cao,  Qingming Huang,  Yuan Yao"
912,Transferable AutoML by Model Sharing Over Grouped Datasets,"Chao Xue,  Junchi Yan,  Rong Yan,  Stephen M. Chu,  Yonggang Hu,  Yonghua Lin"
913,Learning Not to Learn: Training Deep Neural Networks With Biased Data,"Byungju Kim,  Hyunwoo Kim,  Kyungsu Kim,  Sungjin Kim,  Junmo Kim"
914,IRLAS: Inverse Reinforcement Learning for Architecture Search,"Minghao Guo,  Zhao Zhong,  Wei Wu,  Dahua Lin,  Junjie Yan"
915,Learning for Single-Shot Confidence Calibration in Deep Neural Networks Through Stochastic Inferences,"Seonguk Seo,  Paul Hongsuck Seo,  Bohyung Han"
916,Attention-Based Adaptive Selection of Operations for Image Restoration in the Presence of Unknown Combined Distortions,"Masanori Suganuma,  Xing Liu,  Takayuki Okatani"
917,Fully Learnable Group Convolution for Acceleration of Deep Neural Networks,"Xijun Wang,  Meina Kan,  Shiguang Shan,  Xilin Chen"
918,EIGEN: Ecologically-Inspired GENetic Approach for Neural Network Structure Searching From Scratch,"Jian Ren,  Zhe Li,  Jianchao Yang,  Ning Xu,  Tianbao Yang,  David J. Foran"
919,Deep Incremental Hashing Network for Efficient Image Retrieval,"Dayan Wu,  Qi Dai,  Jing Liu,  Bo Li,  Weiping Wang"
920,"Robustness via Curvature Regularization, and Vice Versa","Seyed-Mohsen Moosavi-Dezfooli,  Alhussein Fawzi,  Jonathan Uesato,  Pascal Frossard"
921,SparseFool: A Few Pixels Make a Big Difference,"Apostolos Modas,  Seyed-Mohsen Moosavi-Dezfooli,  Pascal Frossard"
922,Interpretable and Fine-Grained Visual Explanations for Convolutional Neural Networks,"Jorg Wagner,  Jan Mathias Kohler,  Tobias Gindele,  Leon Hetzel,  Jakob Thaddaus Wiedemer,  Sven Behnke"
923,Structured Pruning of Neural Networks With Budget-Aware Regularization,"Carl Lemaire,  Andrew Achkar,  Pierre-Marc Jodoin"
924,MBS: Macroblock Scaling for CNN Model Reduction,"Yu-Hsun Lin,  Chun-Nan Chou,  Edward Y. Chang"
925,Fast Neural Architecture Search of Compact Semantic Segmentation Models via Auxiliary Cells,"Vladimir Nekrasov,  Hao Chen,  Chunhua Shen,  Ian Reid"
926,Generating 3D Adversarial Point Clouds,"Chong Xiang,  Charles R. Qi,  Bo Li"
927,Partial Order Pruning: For Best Speed/Accuracy Trade-Off in Neural Architecture Search,"Xin Li,  Yiming Zhou,  Zheng Pan,  Jiashi Feng"
928,Memory in Memory: A Predictive Neural Network for Learning Higher-Order Non-Stationarity From Spatiotemporal Dynamics,"Yunbo Wang,  Jianjin Zhang,  Hongyu Zhu,  Mingsheng Long,  Jianmin Wang,  Philip S. Yu"
929,Variational Information Distillation for Knowledge Transfer,"Sungsoo Ahn,  Shell Xu Hu,  Andreas Damianou,  Neil D. Lawrence,  Zhenwen Dai"
930,You Look Twice: GaterNet for Dynamic Filter Selection in CNNs,"Zhourong Chen,  Yang Li,  Samy Bengio,  Si Si"
931,SpherePHD: Applying CNNs on a Spherical PolyHeDron Representation of 360deg Images,"Yeonkun Lee,  Jaeseok Jeong,  Jongseob Yun,  Wonjune Cho,  Kuk-Jin Yoon"
932,"ESPNetv2: A Light-Weight, Power Efficient, and General Purpose Convolutional Neural Network","Sachin Mehta,  Mohammad Rastegari,  Linda Shapiro,  Hannaneh Hajishirzi"
933,Assisted Excitation of Activations: A Learning Technique to Improve Object Detectors,"Mohammad Mahdi Derakhshani,  Saeed Masoudnia,  Amir Hossein Shaker,  Omid Mersa,  Mohammad Amin Sadeghi,  Mohammad Rastegari,  Babak N. Araabi"
934,Exploiting Edge Features for Graph Neural Networks,"Liyu Gong,  Qiang Cheng"
935,Propagation Mechanism for Deep and Wide Neural Networks,"Dejiang Xu,  Mong Li Lee,  Wynne Hsu"
936,"Catastrophic Child's Play: Easy to Perform, Hard to Defend Adversarial Attacks","Chih-Hui Ho,  Brandon Leung,  Erik Sandstrom,  Yen Chang,  Nuno Vasconcelos"
937,Embedding Complementary Deep Networks for Image Classification,"Qiuyu Chen,  Wei Zhang,  Jun Yu,  Jianping Fan"
938,Deep Multimodal Clustering for Unsupervised Audiovisual Learning,"Di Hu,  Feiping Nie,  Xuelong Li"
939,Dense Classification and Implanting for Few-Shot Learning,"Yann Lifchitz,  Yannis Avrithis,  Sylvaine Picard,  Andrei Bursuc"
940,Class-Balanced Loss Based on Effective Number of Samples,"Yin Cui,  Menglin Jia,  Tsung-Yi Lin,  Yang Song,  Serge Belongie"
941,Discovering Visual Patterns in Art Collections With Spatially-Consistent Feature Learning,"Xi Shen,  Alexei A. Efros,  Mathieu Aubry"
942,Min-Max Statistical Alignment for Transfer Learning,"Samitha Herath,  Mehrtash Harandi,  Basura Fernando,  Richard Nock"
943,Spatial-Aware Graph Relation Network for Large-Scale Object Detection,"Hang Xu,  Chenhan Jiang,  Xiaodan Liang,  Zhenguo Li"
944,"Deformable ConvNets V2: More Deformable, Better Results","Xizhou Zhu,  Han Hu,  Stephen Lin,  Jifeng Dai"
945,Interaction-And-Aggregation Network for Person Re-Identification,"Ruibing Hou,  Bingpeng Ma,  Hong Chang,  Xinqian Gu,  Shiguang Shan,  Xilin Chen"
946,Rare Event Detection Using Disentangled Representation Learning,"Ryuhei Hamaguchi,  Ken Sakurada,  Ryosuke Nakamura"
947,Shape Robust Text Detection With Progressive Scale Expansion Network,"Wenhai Wang,  Enze Xie,  Xiang Li,  Wenbo Hou,  Tong Lu,  Gang Yu,  Shuai Shao"
948,Dual Encoding for Zero-Example Video Retrieval,"Jianfeng Dong,  Xirong Li,  Chaoxi Xu,  Shouling Ji,  Yuan He,  Gang Yang,  Xun Wang"
949,MaxpoolNMS: Getting Rid of NMS Bottlenecks in Two-Stage Object Detectors,"Lile Cai,  Bin Zhao,  Zhe Wang,  Jie Lin,  Chuan Sheng Foo,  Mohamed Sabry Aly,  Vijay Chandrasekhar"
950,Character Region Awareness for Text Detection,"Youngmin Baek,  Bado Lee,  Dongyoon Han,  Sangdoo Yun,  Hwalsuk Lee"
951,Effective Aesthetics Prediction With Multi-Level Spatially Pooled Features,"Vlad Hosu,  Bastian Goldlucke,  Dietmar Saupe"
952,Attentive Region Embedding Network for Zero-Shot Learning,"Guo-Sen Xie,  Li Liu,  Xiaobo Jin,  Fan Zhu,  Zheng Zhang,  Jie Qin,  Yazhou Yao,  Ling Shao"
953,Explicit Spatial Encoding for Deep Local Descriptors,"Arun Mukundan,  Giorgos Tolias,  Ondrej Chum"
954,Panoptic Segmentation,"Alexander Kirillov,  Kaiming He,  Ross Girshick,  Carsten Rother,  Piotr Dollar"
955,You Reap What You Sow: Using Videos to Generate High Precision Object Proposals for Weakly-Supervised Object Detection,"Krishna Kumar Singh,  Yong Jae Lee"
956,Explore-Exploit Graph Traversal for Image Retrieval,"Cheng Chang,  Guangwei Yu,  Chundi Liu,  Maksims Volkovs"
957,Dissimilarity Coefficient Based Weakly Supervised Object Detection,"Aditya Arun,  C.V. Jawahar,  M. Pawan Kumar"
958,Kernel Transformer Networks for Compact Spherical Convolution,"Yu-Chuan Su,  Kristen Grauman"
959,Object Detection With Location-Aware Deformable Convolution and Backward Attention Filtering,"Chen Zhang,  Joohee Kim"
960,Variational Prototyping-Encoder: One-Shot Learning With Prototypical Images,"Junsik Kim,  Tae-Hyun Oh,  Seokju Lee,  Fei Pan,  In So Kweon"
961,Unsupervised Domain Adaptation Using Feature-Whitening and Consensus Loss,"Subhankar Roy,  Aliaksandr Siarohin,  Enver Sangineto,  Samuel Rota Bulo,  Nicu Sebe,  Elisa Ricci"
962,FEELVOS: Fast End-To-End Embedding Learning for Video Object Segmentation,"Paul Voigtlaender,  Yuning Chai,  Florian Schroff,  Hartwig Adam,  Bastian Leibe,  Liang-Chieh Chen"
963,PartNet: A Recursive Part Decomposition Network for Fine-Grained and Hierarchical Shape Segmentation,"Fenggen Yu,  Kun Liu,  Yan Zhang,  Chenyang Zhu,  Kai Xu"
964,Learning Multi-Class Segmentations From Single-Class Datasets,"Konstantin Dmitriev,  Arie E. Kaufman"
965,Convolutional Recurrent Network for Road Boundary Extraction,"Justin Liang,  Namdar Homayounfar,  Wei-Chiu Ma,  Shenlong Wang,  Raquel Urtasun"
966,DFANet: Deep Feature Aggregation for Real-Time Semantic Segmentation,"Hanchao Li,  Pengfei Xiong,  Haoqiang Fan,  Jian Sun"
967,A Cross-Season Correspondence Dataset for Robust Semantic Segmentation,"Mans Larsson,  Erik Stenborg,  Lars Hammarstrand,  Marc Pollefeys,  Torsten Sattler,  Fredrik Kahl"
968,ManTra-Net: Manipulation Tracing Network for Detection and Localization of Image Forgeries With Anomalous Features,"Yue Wu,  Wael AbdAlmageed,  Premkumar Natarajan"
969,On Zero-Shot Recognition of Generic Objects,"Tristan Hascoet,  Yasuo Ariki,  Tetsuya Takiguchi"
970,Explicit Bias Discovery in Visual Question Answering Models,"Varun Manjunatha,  Nirat Saini,  Larry S. Davis"
971,REPAIR: Removing Representation Bias by Dataset Resampling,"Yi Li,  Nuno Vasconcelos"
972,Label Efficient Semi-Supervised Learning via Graph Filtering,"Qimai Li,  Xiao-Ming Wu,  Han Liu,  Xiaotong Zhang,  Zhichao Guan"
973,MVTec AD -- A Comprehensive Real-World Dataset for Unsupervised Anomaly Detection,"Paul Bergmann,  Michael Fauser,  David Sattlegger,  Carsten Steger"
974,ABC: A Big CAD Model Dataset for Geometric Deep Learning,"Sebastian Koch,  Albert Matveev,  Zhongshi Jiang,  Francis Williams,  Alexey Artemov,  Evgeny Burnaev,  Marc Alexa,  Denis Zorin,  Daniele Panozzo"
975,Tightness-Aware Evaluation Protocol for Scene Text Detection,"Yuliang Liu,  Lianwen Jin,  Zecheng Xie,  Canjie Luo,  Shuaitao Zhang,  Lele Xie"
976,PointConv: Deep Convolutional Networks on 3D Point Clouds,"Wenxuan Wu,  Zhongang Qi,  Li Fuxin"
977,Octree Guided CNN With Spherical Kernels for 3D Point Clouds,"Huan Lei,  Naveed Akhtar,  Ajmal Mian"
978,VITAMIN-E: VIsual Tracking and MappINg With Extremely Dense Feature Points,"Masashi Yokozuka,  Shuji Oishi,  Simon Thompson,  Atsuhiko Banno"
979,Conditional Single-View Shape Generation for Multi-View Stereo Reconstruction,"Yi Wei,  Shaohui Liu,  Wang Zhao,  Jiwen Lu"
980,Learning to Adapt for Stereo,"Alessio Tonioni,  Oscar Rahnama,  Thomas Joy,  Luigi Di Stefano,  Thalaiyasingam Ajanthan,  Philip H.S. Torr"
981,3D Appearance Super-Resolution With Deep Learning,"Yawei Li,  Vagia Tsiminaki,  Radu Timofte,  Marc Pollefeys,  Luc Van Gool"
982,Radial Distortion Triangulation,"Zuzana Kukelova,  Viktor Larsson"
983,Robust Point Cloud Based Reconstruction of Large-Scale Outdoor Scenes,"Ziquan Lan,  Zi Jian Yew,  Gim Hee Lee"
984,Minimal Solvers for Mini-Loop Closures in 3D Multi-Scan Alignment,"Pedro Miraldo,  Surojit Saha,  Srikumar Ramalingam"
985,Volumetric Capture of Humans With a Single RGBD Camera via Semi-Parametric Learning,"Rohit Pandey,  Anastasia Tkach,  Shuoran Yang,  Pavel Pidlypenskyi,  Jonathan Taylor,  Ricardo Martin-Brualla,  Andrea Tagliasacchi,  George Papandreou,  Philip Davidson,  Cem Keskin,  Shahram Izadi,  Sean Fanello"
986,Joint Face Detection and Facial Motion Retargeting for Multiple Faces,"Bindita Chaudhuri,  Noranart Vesdapunt,  Baoyuan Wang"
987,Monocular Depth Estimation Using Relative Depth Maps,"Jae-Han Lee,  Chang-Su Kim"
988,Unsupervised Primitive Discovery for Improved 3D Generative Modeling,"Salman H. Khan,  Yulan Guo,  Munawar Hayat,  Nick Barnes"
989,Learning to Explore Intrinsic Saliency for Stereoscopic Video,"Qiudan Zhang,  Xu Wang,  Shiqi Wang,  Shikai Li,  Sam Kwong,  Jianmin Jiang"
990,"Spherical Regression: Learning Viewpoints, Surface Normals and 3D Rotations on N-Spheres","Shuai Liao,  Efstratios Gavves,  Cees G. M. Snoek"
991,Refine and Distill: Exploiting Cycle-Inconsistency and Knowledge Distillation for Unsupervised Monocular Depth Estimation,"Andrea Pilzer,  Stephane Lathuiliere,  Nicu Sebe,  Elisa Ricci"
992,Learning View Priors for Single-View 3D Reconstruction,"Hiroharu Kato,  Tatsuya Harada"
993,Geometry-Aware Symmetric Domain Adaptation for Monocular Depth Estimation,"Shanshan Zhao,  Huan Fu,  Mingming Gong,  Dacheng Tao"
994,Learning Monocular Depth Estimation Infusing Traditional Stereo Knowledge,"Fabio Tosi,  Filippo Aleotti,  Matteo Poggi,  Stefano Mattoccia"
995,SIGNet: Semantic Instance Aided Unsupervised 3D Geometry Perception,"Yue Meng,  Yongxi Lu,  Aman Raj,  Samuel Sunarjo,  Rui Guo,  Tara Javidi,  Gaurav Bansal,  Dinesh Bharadia"
996,3D Guided Fine-Grained Face Manipulation,"Zhenglin Geng,  Chen Cao,  Sergey Tulyakov"
997,Neuro-Inspired Eye Tracking With Eye Movement Dynamics,"Kang Wang,  Hui Su,  Qiang Ji"
998,Facial Emotion Distribution Learning by Exploiting Low-Rank Label Correlations Locally,"Xiuyi Jia,  Xiang Zheng,  Weiwei Li,  Changqing Zhang,  Zechao Li"
999,Unsupervised Face Normalization With Extreme Pose and Expression in the Wild,"Yichen Qian,  Weihong Deng,  Jiani Hu"
1000,Semantic Component Decomposition for Face Attribute Manipulation,"Ying-Cong Chen,  Xiaohui Shen,  Zhe Lin,  Xin Lu,  I-Ming Pao,  Jiaya Jia"
1001,R3 Adversarial Network for Cross Model Face Recognition,"Ken Chen,  Yichao Wu,  Haoyu Qin,  Ding Liang,  Xuebo Liu,  Junjie Yan"
1002,Disentangling Latent Hands for Image Synthesis and Pose Estimation,"Linlin Yang,  Angela Yao"
1003,Generating Multiple Hypotheses for 3D Human Pose Estimation With Mixture Density Network,"Chen Li,  Gim Hee Lee"
1004,CrossInfoNet: Multi-Task Information Sharing Based Hand Pose Estimation,"Kuo Du,  Xiangbo Lin,  Yi Sun,  Xiaohong Ma"
1005,P2SGrad: Refined Gradients for Optimizing Deep Face Models,"Xiao Zhang,  Rui Zhao,  Junjie Yan,  Mengya Gao,  Yu Qiao,  Xiaogang Wang,  Hongsheng Li"
1006,Action Recognition From Single Timestamp Supervision in Untrimmed Videos,"Davide Moltisanti,  Sanja Fidler,  Dima Damen"
1007,Time-Conditioned Action Anticipation in One Shot,"Qiuhong Ke,  Mario Fritz,  Bernt Schiele"
1008,Dance With Flow: Two-In-One Stream Action Detection,"Jiaojiao Zhao,  Cees G. M. Snoek"
1009,Representation Flow for Action Recognition,"AJ Piergiovanni,  Michael S. Ryoo"
1010,LSTA: Long Short-Term Attention for Egocentric Action Recognition,"Swathikiran Sudhakaran,  Sergio Escalera,  Oswald Lanz"
1011,Learning Actor Relation Graphs for Group Activity Recognition,"Jianchao Wu,  Limin Wang,  Li Wang,  Jie Guo,  Gangshan Wu"
1012,A Structured Model for Action Detection,"Yubo Zhang,  Pavel Tokmakov,  Martial Hebert,  Cordelia Schmid"
1013,Out-Of-Distribution Detection for Generalized Zero-Shot Action Recognition,"Devraj Mandal,  Sanath Narayan,  Sai Kumar Dwivedi,  Vikram Gupta,  Shuaib Ahmed,  Fahad Shahbaz Khan,  Ling Shao"
1014,Object Discovery in Videos as Foreground Motion Clustering,"Christopher Xie,  Yu Xiang,  Zaid Harchaoui,  Dieter Fox"
1015,Towards Natural and Accurate Future Motion Prediction of Humans and Animals,"Zhenguang Liu,  Shuang Wu,  Shuyuan Jin,  Qi Liu,  Shijian Lu,  Roger Zimmermann,  Li Cheng"
1016,Automatic Face Aging in Videos via Deep Reinforcement Learning,"Chi Nhan Duong,  Khoa Luu,  Kha Gia Quach,  Nghia Nguyen,  Eric Patterson,  Tien D. Bui,  Ngan Le"
1017,Multi-Adversarial Discriminative Deep Domain Generalization for Face Presentation Attack Detection,"Rui Shao,  Xiangyuan Lan,  Jiawei Li,  Pong C. Yuen"
1018,A Content Transformation Block for Image Style Transfer,"Dmytro Kotovenko,  Artsiom Sanakoyeu,  Pingchuan Ma,  Sabine Lang,  Bjorn Ommer"
1019,BeautyGlow: On-Demand Makeup Transfer Framework With Reversible Generative Network,"Hung-Jen Chen,  Ka-Ming Hui,  Szu-Yu Wang,  Li-Wu Tsao,  Hong-Han Shuai,  Wen-Huang Cheng"
1020,Style Transfer by Relaxed Optimal Transport and Self-Similarity,"Nicholas Kolkin,  Jason Salavon,  Gregory Shakhnarovich"
1021,Inserting Videos Into Videos,"Donghoon Lee,  Tomas Pfister,  Ming-Hsuan Yang"
1022,Learning Image and Video Compression Through Spatial-Temporal Energy Compaction,"Zhengxue Cheng,  Heming Sun,  Masaru Takeuchi,  Jiro Katto"
1023,Event-Based High Dynamic Range Image and Very High Frame Rate Video Generation Using Conditional Generative Adversarial Networks,"Lin Wang,  S. Mohammad Mostafavi I.,  Yo-Sung Ho,  Kuk-Jin Yoon"
1024,Enhancing TripleGAN for Semi-Supervised Conditional Instance Synthesis and Classification,"Si Wu,  Guangchang Deng,  Jichang Li,  Rui Li,  Zhiwen Yu,  Hau-San Wong"
1025,"Capture, Learning, and Synthesis of 3D Speaking Styles","Daniel Cudeiro,  Timo Bolkart,  Cassidy Laidlaw,  Anurag Ranjan,  Michael J. Black"
1026,Nesti-Net: Normal Estimation for Unstructured 3D Point Clouds Using Convolutional Neural Networks,"Yizhak Ben-Shabat,  Michael Lindenbaum,  Anath Fischer"
1027,Ray-Space Projection Model for Light Field Camera,"Qi Zhang,  Jinbo Ling,  Qing Wang,  Jingyi Yu"
1028,Deep Geometric Prior for Surface Reconstruction,"Francis Williams,  Teseo Schneider,  Claudio Silva,  Denis Zorin,  Joan Bruna,  Daniele Panozzo"
1029,Analysis of Feature Visibility in Non-Line-Of-Sight Measurements,"Xiaochun Liu,  Sebastian Bauer,  Andreas Velten"
1030,Hyperspectral Imaging With Random Printed Mask,"Yuanyuan Zhao,  Hui Guo,  Zhan Ma,  Xun Cao,  Tao Yue,  Xuemei Hu"
1031,All-Weather Deep Outdoor Lighting Estimation,"Jinsong Zhang,  Kalyan Sunkavalli,  Yannick Hold-Geoffroy,  Sunil Hadap,  Jonathan Eisenman,  Jean-Francois Lalonde"
1032,A Variational EM Framework With Adaptive Edge Selection for Blind Motion Deblurring,"Liuge Yang,  Hui Ji"
1033,Viewport Proposal CNN for 360deg Video Quality Assessment,"Chen Li,  Mai Xu,  Lai Jiang,  Shanyi Zhang,  Xiaoming Tao"
1034,Beyond Gradient Descent for Regularized Segmentation Losses,"Dmitrii Marin,  Meng Tang,  Ismail Ben Ayed,  Yuri Boykov"
1035,MAGSAC: Marginalizing Sample Consensus,"Daniel Barath,  Jiri Matas,  Jana Noskova"
1036,Understanding and Visualizing Deep Visual Saliency Models,"Sen He,  Hamed R. Tavakoli,  Ali Borji,  Yang Mi,  Nicolas Pugeault"
1037,Divergence Prior and Vessel-Tree Reconstruction,"Zhongwen Zhang,  Dmitrii Marin,  Egor Chesakov,  Marc Moreno Maza,  Maria Drangova,  Yuri Boykov"
1038,Unsupervised Domain-Specific Deblurring via Disentangled Representations,"Boyu Lu,  Jun-Cheng Chen,  Rama Chellappa"
1039,Douglas-Rachford Networks: Learning Both the Image Prior and Data Fidelity Terms for Blind Image Deconvolution,"Raied Aljadaany,  Dipan K. Pal,  Marios Savvides"
1040,Speed Invariant Time Surface for Learning to Detect Corner Points With Event-Based Cameras,"Jacques Manderscheid,  Amos Sironi,  Nicolas Bourdis,  Davide Migliore,  Vincent Lepetit"
1041,Training Deep Learning Based Image Denoisers From Undersampled Measurements Without Ground Truth and Without Image Prior,"Magauiya Zhussip,  Shakarim Soltanayev,  Se Young Chun"
1042,A Variational Pan-Sharpening With Local Gradient Constraints,"Xueyang Fu,  Zihuang Lin,  Yue Huang,  Xinghao Ding"
1043,F-VAEGAN-D2: A Feature Generating Framework for Any-Shot Learning,"Yongqin Xian,  Saurabh Sharma,  Bernt Schiele,  Zeynep Akata"
1044,Sliced Wasserstein Discrepancy for Unsupervised Domain Adaptation,"Chen-Yu Lee,  Tanmay Batra,  Mohammad Haris Baig,  Daniel Ulbricht"
1045,Graph Attention Convolution for Point Cloud Semantic Segmentation,"Lei Wang,  Yuchun Huang,  Yaolin Hou,  Shenman Zhang,  Jie Shan"
1046,Normalized Diversification,"Shaohui Liu,  Xiao Zhang,  Jianqiao Wangni,  Jianbo Shi"
1047,Learning to Localize Through Compressed Binary Maps,"Xinkai Wei,  Ioan Andrei Barsan,  Shenlong Wang,  Julieta Martinez,  Raquel Urtasun"
1048,A Parametric Top-View Representation of Complex Road Scenes,"Ziyan Wang,  Buyu Liu,  Samuel Schulter,  Manmohan Chandraker"
1049,Self-Supervised Spatiotemporal Learning via Video Clip Order Prediction,"Dejing Xu,  Jun Xiao,  Zhou Zhao,  Jian Shao,  Di Xie,  Yueting Zhuang"
1050,Superquadrics Revisited: Learning 3D Shape Parsing Beyond Cuboids,"Despoina Paschalidou,  Ali Osman Ulusoy,  Andreas Geiger"
1051,Unsupervised Disentangling of Appearance and Geometry by Deformable Generator Network,"Xianglei Xing,  Tian Han,  Ruiqi Gao,  Song-Chun Zhu,  Ying Nian Wu"
1052,Self-Supervised Representation Learning by Rotation Feature Decoupling,"Zeyu Feng,  Chang Xu,  Dacheng Tao"
1053,Weakly Supervised Deep Image Hashing Through Tag Embeddings,"Vijetha Gattupalli,  Yaoxin Zhuo,  Baoxin Li"
1054,Improved Road Connectivity by Joint Learning of Orientation and Segmentation,"Anil Batra,  Suriya Singh,  Guan Pang,  Saikat Basu,  C.V. Jawahar,  Manohar Paluri"
1055,Deep Supervised Cross-Modal Retrieval,"Liangli Zhen,  Peng Hu,  Xu Wang,  Dezhong Peng"
1056,A Theoretically Sound Upper Bound on the Triplet Loss for Improving the Efficiency of Deep Distance Metric Learning,"Thanh-Toan Do,  Toan Tran,  Ian Reid,  Vijay Kumar,  Tuan Hoang,  Gustavo Carneiro"
1057,Data Representation and Learning With Graph Diffusion-Embedding Networks,"Bo Jiang,  Doudou Lin,  Jin Tang,  Bin Luo"
1058,Video Relationship Reasoning Using Gated Spatio-Temporal Energy Graph,"Yao-Hung Hubert Tsai,  Santosh Divvala,  Louis-Philippe Morency,  Ruslan Salakhutdinov,  Ali Farhadi"
1059,Image-Question-Answer Synergistic Network for Visual Dialog,"Dalu Guo,  Chang Xu,  Dacheng Tao"
1060,Not All Frames Are Equal: Weakly-Supervised Video Grounding With Contextual Similarity and Visual Clustering Losses,"Jing Shi,  Jia Xu,  Boqing Gong,  Chenliang Xu"
1061,Inverse Cooking: Recipe Generation From Food Images,"Amaia Salvador,  Michal Drozdzal,  Xavier Giro-i-Nieto,  Adriana Romero"
1062,Adversarial Semantic Alignment for Improved Image Captions,"Pierre Dognin,  Igor Melnyk,  Youssef Mroueh,  Jerret Ross,  Tom Sercu"
1063,Answer Them All! Toward Universal Visual Question Answering Models,"Robik Shrestha,  Kushal Kafle,  Christopher Kanan"
1064,Unsupervised Multi-Modal Neural Machine Translation,"Yuanhang Su,  Kai Fan,  Nguyen Bach,  C.-C. Jay Kuo,  Fei Huang"
1065,Multi-Task Learning of Hierarchical Vision-Language Representation,"Duy-Kien Nguyen,  Takayuki Okatani"
1066,Cross-Modal Self-Attention Network for Referring Image Segmentation,"Linwei Ye,  Mrigank Rochan,  Zhi Liu,  Yang Wang"
1067,DuDoNet: Dual Domain Network for CT Metal Artifact Reduction,"Wei-An Lin,  Haofu Liao,  Cheng Peng,  Xiaohang Sun,  Jingdan Zhang,  Jiebo Luo,  Rama Chellappa,  Shaohua Kevin Zhou"
1068,Fast Spatio-Temporal Residual Network for Video Super-Resolution,"Sheng Li,  Fengxiang He,  Bo Du,  Lefei Zhang,  Yonghao Xu,  Dacheng Tao"
1069,Complete the Look: Scene-Based Complementary Product Recommendation,"Wang-Cheng Kang,  Eric Kim,  Jure Leskovec,  Charles Rosenberg,  Julian McAuley"
1070,Selective Sensor Fusion for Neural Visual-Inertial Odometry,"Changhao Chen,  Stefano Rosa,  Yishu Miao,  Chris Xiaoxuan Lu,  Wei Wu,  Andrew Markham,  Niki Trigoni"
1071,Look More Than Once: An Accurate Detector for Text of Arbitrary Shapes,"Chengquan Zhang,  Borong Liang,  Zuming Huang,  Mengyi En,  Junyu Han,  Errui Ding,  Xinghao Ding"
1072,Learning Binary Code for Personalized Fashion Recommendation,"Zhi Lu,  Yang Hu,  Yunchao Jiang,  Yan Chen,  Bing Zeng"
1073,Attention Based Glaucoma Detection: A Large-Scale Database and CNN Model,"Liu Li,  Mai Xu,  Xiaofei Wang,  Lai Jiang,  Hanruo Liu"
1074,Privacy Protection in Street-View Panoramas Using Depth and Multi-View Imagery,"Ries Uittenbogaard,  Clint Sebastian,  Julien Vijverberg,  Bas Boom,  Dariu M. Gavrila,  Peter H.N. de With"
1075,Grounding Human-To-Vehicle Advice for Self-Driving Vehicles,"Jinkyu Kim,  Teruhisa Misu,  Yi-Ting Chen,  Ashish Tawari,  John Canny"
1076,Multi-Step Prediction of Occupancy Grid Maps With Recurrent Neural Networks,"Nima Mohajerin,  Mohsen Rohani"
1077,Connecting Touch and Vision via Cross-Modal Prediction,"Yunzhu Li,  Jun-Yan Zhu,  Russ Tedrake,  Antonio Torralba"
1078,X2CT-GAN: Reconstructing CT From Biplanar X-Rays With Generative Adversarial Networks,"Xingde Ying,  Heng Guo,  Kai Ma,  Jian Wu,  Zhengxin Weng,  Yefeng Zheng"
1079,Practical Full Resolution Learned Lossless Image Compression,"Fabian Mentzer,  Eirikur Agustsson,  Michael Tschannen,  Radu Timofte,  Luc Van Gool"
1080,Image-To-Image Translation via Group-Wise Deep Whitening-And-Coloring Transformation,"Wonwoong Cho,  Sungha Choi,  David Keetae Park,  Inkyu Shin,  Jaegul Choo"
1081,Max-Sliced Wasserstein Distance and Its Use for GANs,"Ishan Deshpande,  Yuan-Ting Hu,  Ruoyu Sun,  Ayis Pyrros,  Nasir Siddiqui,  Sanmi Koyejo,  Zhizhen Zhao,  David Forsyth,  Alexander G. Schwing"
1082,Meta-Learning With Differentiable Convex Optimization,"Kwonjoon Lee,  Subhransu Maji,  Avinash Ravichandran,  Stefano Soatto"
